tweet_id,source_row,annotation_category,tweet_text_raw,text_clean,word_count,count,hate_speech,offensive_language,neither,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
T0349,6432,Offensive language,@jerseyzbest74 Aye hoe,aye hoe,2,3,0,3,0,0.46233377,0.4552561,0.08241009,-0.37992367,Negative
T0350,6469,Neither,@joshbuddy blue cheese crackers intrigues and repulses me at the same time.,blue cheese crackers intrigues and repulses me at the same time,11,3,0,0,3,0.56974036,0.34695646,0.083303146,-0.4864372,Negative
T0351,6477,Offensive language,@jshcalderon lmfaoooo I'm tryna see how many hoes I can lure in,lmfaoooo i m tryna see how many hoes i can lure in,12,3,0,3,0,0.26314646,0.6174244,0.11942908,-0.14371738,Neutral
T0352,6485,Hate speech,@jumpmastere8 @dmcgowen1776 @visitorvisiting its retarded,its retarded,2,3,3,0,0,0.89963764,0.09216107,0.008201337,-0.8914363,Negative
T0353,6488,Hate speech,@just_joshin7 fag.,fag,1,3,2,0,1,0.74547935,0.23626313,0.018257523,-0.72722185,Negative
T0354,6494,Offensive language,@justezzzee bitch you look like one of the characters off of Sesame Street which yo ugly ass.,bitch you look like one of the characters off of sesame street which yo ugly ass,16,3,0,3,0,0.9255976,0.06539816,0.009004216,-0.9165934,Negative
T0355,6519,Offensive language,@karazopfi Then send them bitches through express mail overnight delivery,then send them bitches through express mail overnight delivery,9,3,0,3,0,0.43150914,0.5146048,0.053886008,-0.37762314,Neutral
T0356,6530,Hate speech,"@karmendanielle_ u gotta slow down these coon hrs all they know is love n hip hop, lebron, & fake love quotes",u gotta slow down these coon hrs all they know is love n hip hop lebron fake love quotes,19,3,2,1,0,0.76047134,0.21412842,0.025400272,-0.73507106,Negative
T0357,6534,Offensive language,@kater_tater_ shine bright like a bad bitch,shine bright like a bad bitch,6,3,0,2,1,0.04808727,0.18659623,0.7653165,0.71722925,Positive
T0358,6547,Offensive language,@kayliefarmer Its funny and it has that blond bitch on it,its funny and it has that blond bitch on it,10,3,0,3,0,0.33309326,0.35772607,0.30918068,-0.023912579,Neutral
T0359,6571,Neither,@kenzieblake2015 its pretty easy actually. I'm just the cashier. Right now I'm eating those animal crackers lolol :),its pretty easy actually i m just the cashier right now i m eating those animal crackers lolol,18,3,0,0,3,0.0044160895,0.04927779,0.9463061,0.94189,Positive
T0360,6588,Offensive language,@kieffer_jason @NathannDevlin @zach_smith98 bitch that's next year come on the weekend,bitch that s next year come on the weekend,9,3,0,3,0,0.6332645,0.33561394,0.031121595,-0.6021429,Negative
T0361,6608,Offensive language,@kieffer_jason am going to hurt more then your bitch ass feelings,am going to hurt more then your bitch ass feelings,10,3,0,3,0,0.9474845,0.045645118,0.0068703485,-0.94061416,Negative
T0362,6621,Offensive language,@kieffer_jason bitch let's fight today where you at or are you going to bitch up again. I think your going to bitch up again,bitch let s fight today where you at or are you going to bitch up again i think your going to bitch up again,24,3,0,3,0,0.9064128,0.08097439,0.012612938,-0.89379984,Negative
T0363,6641,Offensive language,"@kieffer_jason keep talking I'm going to make when u can't talk, u going to be talking like a retard",keep talking i m going to make when u can t talk u going to be talking like a retard,20,3,1,2,0,0.87909126,0.10818887,0.012719881,-0.8663714,Negative
T0364,6655,Offensive language,@kieffer_jason restricton g means your license been revoked stop making excuses you a straight up bitch,restricton g means your license been revoked stop making excuses you a straight up bitch,15,3,0,3,0,0.93402946,0.061497793,0.0044727544,-0.9295567,Negative
T0365,6658,Offensive language,@kieffer_jason u can have a tool bet u want shoot it tho pussy ass nigga but u can't through dem hands tho,u can have a tool bet u want shoot it tho pussy ass nigga but u can t through dem hands tho,22,3,1,2,0,0.89312667,0.09928391,0.0075894445,-0.8855372,Negative
T0366,6693,Offensive language,@kirbys08 @_James_Kirby_ fuck you bitch.,fuck you bitch,3,3,1,2,0,0.94446266,0.047110338,0.008426935,-0.9360357,Negative
T0367,6721,Offensive language,@la_di_daDEE try me pussy,try me pussy,3,3,0,3,0,0.44743982,0.45224375,0.10031646,-0.34712335,Neutral
T0368,6730,Offensive language,@lanaaabanana lady Bligh is my bitch!! I got 10 natty daddy's in my fridge #turnup,lady bligh is my bitch i got natty daddy s in my fridge turnup,14,3,0,3,0,0.18384118,0.2888606,0.52729815,0.34345698,Positive
T0369,6732,Offensive language,@lancejw113 so many hoes 😂😂,so many hoes,3,3,0,3,0,0.7556597,0.21606877,0.028271496,-0.7273882,Negative
T0370,6739,Neither,@lcl03 you've been talking trash since we were 3 and 5.,you ve been talking trash since we were and,9,3,0,0,3,0.9166007,0.07696684,0.0064324513,-0.91016823,Negative
T0371,6751,Offensive language,"@lexhound @discordianslip @87pest Nah, they would probably call you out for being the obsessed faggot you are also. Nice try though.",nah they would probably call you out for being the obsessed faggot you are also nice try though,18,3,1,2,0,0.82186514,0.1596361,0.01849874,-0.8033664,Negative
T0372,6770,Neither,"@littlelouie33 eh, take off hoser.",eh take off hoser,4,3,0,0,3,0.8163887,0.16963191,0.013979384,-0.80240935,Negative
T0373,6775,Neither,@lloyd7121 @jjauthor @petermickley Approximately 1/2 in one crash. There wasn't supposed to be that many members of a seal team on one bird,approximately in one crash there wasn t supposed to be that many members of a seal team on one bird,20,6,0,0,6,0.57255787,0.40673015,0.02071196,-0.5518459,Negative
T0374,6780,Offensive language,@longbongchris same here nigga the minute it dropped I got it. Fuck with our team bitch,same here nigga the minute it dropped i got it fuck with our team bitch,15,3,0,3,0,0.942182,0.04924254,0.008575458,-0.93360656,Negative
T0375,6821,Offensive language,@marissaaxoo @kakestevens @mandaclementine someone needs to give these bitches a gatoraide or ten,someone needs to give these bitches a gatoraide or ten,10,3,0,3,0,0.91430485,0.07857716,0.007117938,-0.9071869,Negative
T0376,6824,Offensive language,"@markoketchuck the black girl is lighter than every other bitch on here! y'all needa stop playin, fuckin up darkskin girls' body image",the black girl is lighter than every other bitch on here y all needa stop playin fuckin up darkskin girls body image,22,3,0,3,0,0.8915553,0.099010676,0.009434062,-0.88212126,Negative
T0377,6833,Offensive language,@maycie32 do you mean you were too distracted by being a bitch ? :)),do you mean you were too distracted by being a bitch,11,3,0,2,1,0.5560149,0.37073112,0.07325404,-0.48276085,Negative
T0378,6838,Offensive language,@mcclearyb0y other than those the university and the white black and red ones .. The rest trash anyway. They just making shit up now,other than those the university and the white black and red ones the rest trash anyway they just making shit up now,22,3,0,3,0,0.91894895,0.07488439,0.006166678,-0.91278225,Negative
T0379,6907,Neither,@monicawarren16 #pumprules is on bravo...quality trash,pumprules is on bravo quality trash,6,3,0,0,3,0.9170967,0.07325917,0.009644171,-0.9074525,Negative
T0380,6910,Offensive language,"@moose_05 ya know gamoot, i considered it, but then I was like wait. I'm no little baby back bitch",ya know gamoot i considered it but then i was like wait i m no little baby back bitch,19,3,0,3,0,0.46338278,0.46778214,0.0688351,-0.39454767,Neutral
T0381,6919,Offensive language,@mrfoolycooly im still where that giant muk shit eats that candy with ceasar clown,im still where that giant muk shit eats that candy with ceasar clown,13,3,0,3,0,0.85560507,0.13039994,0.013995029,-0.84161,Negative
T0382,6945,Offensive language,@negrorayrice @FuckTheMallcops I'll continue dis later. I'll be back bitch.,i ll continue dis later i ll be back bitch,10,3,1,2,0,0.3548296,0.537021,0.108149424,-0.24668019,Neutral
T0383,6946,Offensive language,"@neiltyson Neil, have you heard that scientists have discovered that, in fact, bitches do be trippin?",neil have you heard that scientists have discovered that in fact bitches do be trippin,15,3,0,3,0,0.4342017,0.5285628,0.037235525,-0.39696616,Neutral
T0384,6958,Offensive language,@niggie95 aka the lonely bitches,aka the lonely bitches,4,3,0,3,0,0.71435857,0.27252245,0.013118918,-0.70123965,Negative
T0385,6997,Neither,@osnapitzthorne @AcaciaBrinley trash?,trash,1,3,0,1,2,0.2054591,0.76111114,0.033429753,-0.17202935,Neutral
T0386,7028,Offensive language,@piersmorgan his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall,his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall,20,3,0,2,1,0.9056694,0.08585439,0.008476188,-0.8971932,Negative
T0387,7035,Offensive language,@ploppy74 And you a funny ofay! My mammy woulda been happy I made friends wit da folk dat brought us to da new world in chains,and you a funny ofay my mammy woulda been happy i made friends wit da folk dat brought us to da new world in chains,25,3,1,2,0,0.008287998,0.077566534,0.9141454,0.9058574,Positive
T0388,7037,Offensive language,@poak_ he was no more a cunt with a shitty attitude than Apex or Pamaj or Banks.,he was no more a cunt with a shitty attitude than apex or pamaj or banks,16,3,0,3,0,0.92157966,0.071120456,0.007299927,-0.91427976,Negative
T0389,7046,Offensive language,"@popularcritic1 @discordianslip @fredrogers75 And you thought a camera would steal your soul. Shut the fuck up, you stupid twat.",and you thought a camera would steal your soul shut the fuck up you stupid twat,16,3,0,3,0,0.9583529,0.036629252,0.0050178412,-0.9533351,Negative
T0390,7050,Offensive language,@potpwincess bitch was at a gas station puffin. I swear that's so trashy... Her nigga should put her in check..,bitch was at a gas station puffin i swear that s so trashy her nigga should put her in check,20,3,0,3,0,0.9452901,0.049336724,0.005373151,-0.9399169,Negative
T0391,7067,Neither,"@pubsubs @Adessences @tzanchan86 btw, genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto.",btw genocide isn t war the people of gaza are no more combatants than the people of the warsaw ghetto,20,3,0,0,3,0.68830234,0.29764536,0.014052294,-0.67425007,Negative
T0392,7070,Offensive language,@pussyjuices drink pussy juice nigga,drink pussy juice nigga,4,3,1,2,0,0.7935912,0.19117144,0.015237437,-0.77835375,Negative
T0393,7072,Offensive language,@quezada_carlos7. Right these hoes on my dick about u dats how,right these hoes on my dick about u dats how,10,3,0,3,0,0.54856414,0.4028886,0.048547212,-0.5000169,Negative
T0394,7089,Offensive language,@ravingrave @TheKevShow504 @eeegggiiiaaaP that's Kevin with the hoes 😂😂,that s kevin with the hoes,6,3,0,3,0,0.29065874,0.6368919,0.072449334,-0.21820942,Neutral
T0395,7113,Offensive language,@reptar_ray nigglet send me the pictures,nigglet send me the pictures,5,3,0,3,0,0.12650216,0.79401636,0.07948148,-0.047020674,Neutral
T0396,7120,Offensive language,@richiechristie1 I should've 😩 that bitches wallet was tigher than her pu$$y,i should ve that bitches wallet was tigher than her pu y,12,3,0,3,0,0.8082223,0.15207525,0.03970244,-0.7685199,Negative
T0397,7144,Offensive language,@ryancommakerry I'll actually kill that bitch,i ll actually kill that bitch,6,3,0,3,0,0.92019033,0.06759063,0.012219063,-0.90797126,Negative
T0398,7147,Neither,"@ryanhoover like we all never gave the camera ""the bird"".",like we all never gave the camera the bird,9,3,0,1,2,0.31155226,0.6602041,0.028243622,-0.28330863,Neutral
T0399,7164,Hate speech,@saraelizabethj4 that's what happens when you date a colored,that s what happens when you date a colored,9,3,2,0,1,0.45806473,0.52332383,0.018611487,-0.43945324,Neutral
T0400,7184,Offensive language,@sbsylvester @kieffer_jason nigga stfu u not funny we all laughing at yo retarded ass just stfu,nigga stfu u not funny we all laughing at yo retarded ass just stfu,14,3,0,3,0,0.9279951,0.06394604,0.008058901,-0.9199362,Negative
T0401,7210,Offensive language,@sguzinski well I don't use it anymore and I'd like a dslr I'm just a broke bitch so yeah,well i don t use it anymore and i d like a dslr i m just a broke bitch so yeah,21,3,1,2,0,0.8298068,0.15503077,0.015162495,-0.81464434,Negative
T0402,7219,Hate speech,@shefeelsD_Payne hell naw he ain't he the star of that team lol but I'm sure that white honkey called him a nigga,hell naw he ain t he the star of that team lol but i m sure that white honkey called him a nigga,23,3,2,1,0,0.7739182,0.20156941,0.024512345,-0.74940586,Negative
T0403,7251,Offensive language,@slings_x_arrows you sub tweeting me nig?,you sub tweeting me nig,5,3,0,2,1,0.033858594,0.9417681,0.024373297,-0.009485297,Neutral
T0404,7254,Offensive language,@sluttyboy_kush I guess you used to getting bitch cause idk anybody that Juss let ppl disrespect them n just sit there. Thts how all this,i guess you used to getting bitch cause idk anybody that juss let ppl disrespect them n just sit there thts how all this,24,3,0,3,0,0.8047299,0.18657407,0.008696036,-0.79603386,Negative
T0405,7264,Offensive language,@sorryimalex wake up you little bitch and follow me,wake up you little bitch and follow me,8,6,1,5,0,0.87204707,0.11130638,0.016646484,-0.85540056,Negative
T0406,7270,Neither,"@spence1reed_ bro , i heard slaughter songs .. they all trash .. they just freestylers",bro i heard slaughter songs they all trash they just freestylers,11,3,0,0,3,0.93598264,0.058397662,0.005619664,-0.930363,Negative
T0407,7282,Offensive language,"@steeloh_supreme yeah I'm down I'm starting to promote for belasco Thursday , so u better go bitch",yeah i m down i m starting to promote for belasco thursday so u better go bitch,17,3,0,3,0,0.14213137,0.39734966,0.4605189,0.3183875,Positive
T0408,7286,Offensive language,"@stevedischiavi Thanks 'Walking Dead' Bro Steve For Mend..USMC ""Come on you son-n-bitches you want to live forever""! DoG",thanks walking dead bro steve for mend usmc come on you son n bitches you want to live forever dog,20,3,0,3,0,0.06343255,0.28152683,0.6550407,0.5916081,Positive
T0409,7315,Offensive language,@tacalifornia slid bitch,slid bitch,2,3,0,3,0,0.6691037,0.28148285,0.0494134,-0.6196903,Negative
T0410,7324,Offensive language,@taylanicolexo you're just a pussy.,you re just a pussy,5,3,0,3,0,0.9391535,0.054497287,0.006349263,-0.9328042,Negative
T0411,7328,Neither,@tayscalf must have run out of brownies,must have run out of brownies,6,6,0,1,5,0.3907055,0.57008296,0.039211553,-0.35149395,Neutral
T0412,7339,Offensive language,@ten_ah_kei superman dat hoe no watch me uuuuuuuuuu😂,superman dat hoe no watch me uuuuuuuuuu,7,3,0,3,0,0.27971384,0.55829024,0.16199589,-0.11771795,Neutral
T0413,7355,Offensive language,@thejokerxo yes!!! I love the hair on her pussy...lol,yes i love the hair on her pussy lol,9,3,0,3,0,0.0047003115,0.015822878,0.97947687,0.97477657,Positive
T0414,7364,Neither,@thereal_EMandM I'm off whenever I feel like it. I'm off til Monday. And you put in your two weeks flip them the bird mannn,i m off whenever i feel like it i m off til monday and you put in your two weeks flip them the bird mannn,25,3,0,0,3,0.15768254,0.61823386,0.22408359,0.06640105,Neutral
T0415,7368,Neither,@therealjuicyj @ProjectPatHcp yea ho,yea ho,2,3,0,1,2,0.036279514,0.8636649,0.100055546,0.06377603,Neutral
T0416,7385,Offensive language,@tkdfighter He gotta be colored,he gotta be colored,4,3,0,3,0,0.13542555,0.7974601,0.06711433,-0.06831122,Neutral
T0417,7389,Offensive language,@tommymanson pussy,pussy,1,3,0,3,0,0.29418114,0.59195536,0.11386351,-0.18031763,Neutral
T0418,7399,Neither,@treagle05 early bird gets the worm tomcat,early bird gets the worm tomcat,6,3,0,0,3,0.20571387,0.727669,0.0666171,-0.13909677,Neutral
T0419,7444,Neither,@urbasicyabish nigor??,nigor,1,3,0,1,2,0.07066774,0.8650008,0.06433147,-0.0063362718,Neutral
T0420,7463,Offensive language,@vhr6190 @NudesForJordy playoffs bitch,playoffs bitch,2,3,0,3,0,0.7455603,0.22523572,0.029204078,-0.7163562,Negative
T0421,7465,Offensive language,@vinnyywright I don't care what they is they can catch them hoes,i don t care what they is they can catch them hoes,12,3,0,3,0,0.85154086,0.12616745,0.022291696,-0.82924914,Negative
T0422,7482,Offensive language,@wednesdaydreams I wanted to see that but I like trash sometimes lol,i wanted to see that but i like trash sometimes lol,11,3,0,2,1,0.64854497,0.30181614,0.049638946,-0.59890604,Negative
