tweet_id,source_row,count,hate_speech,offensive_language,neither,class,tweet_text
T1200,20176,3,0,0,3,2,RT @neiltyson: Just to settle it once and for all: Which came first the Chicken or the Egg? The Egg -- laid by a bird that was not a Chicken
T1201,20212,3,0,0,3,2,RT @nyjets: We accept the #ALS #IceBucketChallenge from the @Patriots &amp; @JimmyFallon! We challenge the @Yankees @Mets @Seahawks- http://t.c&#8230;
T1202,20217,3,2,1,0,0,"RT @obeyyreggie: stfu hoe RT &#8220;@tedddydgaf: ""I'm proud to be African American"" 
- Proud African American

""I'm proud to be white"" 
- Racist
&#8230;"
T1203,20246,3,0,3,0,1,"RT @ortiz_jaylene: I'm a ""tall big booty bitch"" wtf lol &#128557;&#128557;&#128557;&#128514;&#128514;"
T1204,20258,6,1,2,3,2,RT @pambesteder: **WOW* according to this tweet by @Tarascan68 Obama must have been an Uncle Tom? http://t.co/Klcsgy9JPW
T1205,20266,3,0,0,3,2,"RT @paul_lander: Yesterday, the caged bird sang the blues. RIP #MayaAngelou."
T1206,20281,3,0,3,0,1,"RT @philiciaaaa: mcm &#128525;
bc tomorrow's 6 months &#128152;
Fuck everyone who said we wouldn't last. Proved you bitches wrong @tropicaldrew_ http://t.&#8230;"
T1207,20327,3,0,3,0,1,RT @random_shxt: need my dick sucked..fuck 1 bitch I need &#9996;&#65039; sluts
T1208,20356,3,0,3,0,1,RT @rhythmixx_: @Weyheymariam @jaymcnuggets that's how I drive you bitch http://t.co/drK5C0txtQ
T1209,20398,3,1,2,0,1,RT @sadaIlday: school is so pointless. im just trying to pass the class and get out this bitch
T1210,20444,3,0,3,0,1,RT @shantelb_: &#8220;@WeAre_XCI: I know bitches who sell pussy for 3.5's&#8221; &#128514;&#128514;&#128514;
T1211,20456,3,0,3,0,1,"RT @shonni__: My momma talm bout 'these kids party more than their parents ' &#128530; TF duh, why would you think it's ok for you to pussy pop at &#8230;"
T1212,20488,6,0,1,5,2,RT @sorryimalex: &#8220;@lametears: i only rted alex ramos aka trash to gain followers&#8221; #vote5sos
T1213,20503,3,0,0,3,2,RT @spurs: It's a bird...It's a plane...It's SuperManu #NBASuperHeroes
T1214,20505,3,0,3,0,1,RT @squeakkgod: Fuck da Opps 1x Fuck dear hoes 3x &#128514;
T1215,20506,3,0,0,3,2,"RT @ssbeirne: It's a bird! It's a plane! It's a boat! No...It's, it's... a flying human? #lakeerie #cle http://t.co/TTL10nqBzJ"
T1216,20529,6,0,0,6,2,"RT @sweetromance: @1visionamd @Redeemed1952 @AZWS Once again, birds of a feather...."
T1217,20530,6,0,0,6,2,RT @syd_renae: @2014Alyssa I have a pink fuzzy one &amp; a silky silver one. Bathrobes are a wonderful thing &#128129;&#128526;&#128525;
T1218,20536,3,0,3,0,1,RT @taexchanae: momma dee ain't loyal. you ain't pose to tell his main bitch bout his side bitches &#128514;
T1219,20586,3,0,3,0,1,"RT @theafr0dite: then u have the annoying ""HIT ME I DARE YOU"" ass bitches always tryna test a big ass 6ft linebacker ass dude.. girl if you&#8230;"
T1220,20592,3,0,3,0,1,RT @thecoreyholcomb: Every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w&#8230;
T1221,20616,3,0,3,0,1,RT @thewayoftheid: Viola Davis sans wig is still stuntin on you hoes in the most classically beautiful way. #HTGAWM
T1222,20627,3,0,3,0,1,RT @thoughtkendalI: dumb bitch ruined a perfectly good sweater http://t.co/lk8W8jjglI
T1223,20640,3,0,1,2,2,RT @tishforprez: that pointy nail game is for da birds.
T1224,20646,3,0,2,1,1,"RT @tnicolle_rauzi: We always bitch about the opposite sex when we're equally just as scandalous. Not all, but a large sum. Hypocrisy at it&#8230;"
T1225,20670,3,2,0,1,0,"RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a"
T1226,20712,3,1,2,0,1,RT @urbandictionary: @The2kGod nigger: A fully grown niglet http://t.co/HJKlNHDrWT http://t.co/x6y5XKKPMq
T1227,20719,3,2,1,0,0,RT @veeveeveeveevee: If I was Obama Id call a press conference &amp; slit joe bidens neck on live tv just 2 show these crackers I mean business&#8230;
T1228,20729,3,0,3,0,1,RT @verseunanswered: Did those bitches from Frozen ever build a snowman?
T1229,20774,3,0,3,0,1,RT @wizkhalifa: Currently taking over ur bitches brain with my creativity and wierdness.
T1230,20785,3,1,2,0,1,RT @woohdakidd_74: &#8220;@Shane_A1: I'm steady hearin bout these suppose to be tuff street niccas gettin fuccd n dey ass smh gay boys&#8221;&#128561;&#128561;smh sad &#8230;
T1231,20814,9,0,9,0,1,RT @xPoppinWheelies: Lol the thirst be so real on dis bitch &#128514;
T1232,20849,3,0,3,0,1,RT @ygAddie: Obama a bitch.
T1233,20870,3,0,3,0,1,"RT @yungtfti: If a bitch says ""eeeeeee"" she a hoe"
T1234,20883,3,0,1,2,2,"RT @zachthorpe78: ""the trash generation"""
T1235,20918,3,0,0,3,2,Ravioli stuffed wit lobster nd a nice stuffed clam #eating betterthanamobster http://t.co/PzdoESaR
T1236,20921,3,0,3,0,1,Ray rice had that bitch of the xans and the lean all in one punch
T1237,20923,3,0,0,3,2,Reaaallly wish I had more milk for Oreos. Lol
T1238,20961,3,0,3,0,1,"Remember when I told yall bout my coworker not lookin out a couple weeks back?.. Karma's a hoe, got his ass."
T1239,20967,3,0,0,3,2,Rescue elephant calf &#8216;Nunai&#8217; looking fuzzy at the International Fund for Animal Welfare Rehabilitati http://t.co/PAetLXGuoa
T1240,20979,3,0,3,0,1,Rihanna's Favorite Thing About White House Visits: 'My President Being Black' http://t.co/86zVJUzJLr #Solidarity Poking whitey-not wise..
T1241,21051,3,0,3,0,1,"Sam is hands down easily no doubt in a million years my least favorite character, such a little bitch! #freaksandgeeks"
T1242,21054,3,0,3,0,1,Same hoe said I couldn't get it tryna kick it.
T1243,21056,3,0,2,1,1,Same niccas tryna be around me .. The same niccas that used to down me!
T1244,21088,3,1,2,0,1,Scott told me at work today he wants to come over to get me drunk and then seduce my girlfriend...&#128299;&#128298; I'll kill you bitch &#128545;
T1245,21107,3,0,0,3,2,See the jumbotron? That&#8217;s where the jig is
T1246,21108,3,0,3,0,1,See two of his bitches in the cluuuuub &#8220;@_TonyHilfiger: What he do for a living? http://t.co/CS9dfgl7EW&#8221;
T1247,21113,3,2,1,0,0,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;
T1248,21146,3,0,3,0,1,Sh*t!!!! RT @DipOnline If K Michelle was apart of Baltimore twitter she'd be one of them hoes saying she's celibate smh
T1249,21152,3,0,3,0,1,"Shawty pussy wet, the dope drippn wet &#128166;"
T1250,21158,9,1,7,1,1,She a hoe cause your boyfriend want her? she scary cause she dont talk shit like y'all? she ugly cause you don't like her? GROW UP!
T1251,21180,6,0,6,0,1,She got arrested for domestic violence against him!! Ugh bitch -_-
T1252,21235,3,0,3,0,1,Shirley Temple was a bad bitch when she was my age as well.
T1253,21250,3,0,3,0,1,Shot out to my main bitches and my side bitches&#128526;
T1254,21262,9,0,9,0,1,Shoutout that real bitch
T1255,21263,3,1,2,0,1,Shoutout to my Mamma cause she Ain't Raise no hoe
T1256,21272,3,0,3,0,1,Shut the fuck up and quit being such a pussy hahahah
T1257,21282,3,0,3,0,1,"Shut yo ""new year, new me"" lookin ass up bitch. &#58386;&#58386;"
T1258,21298,3,0,2,1,1,Sike naw I love big smelly hoes doe
T1259,21314,3,0,3,0,1,Sis said go to sleep I said bitch it's our b day I ain't sleeping &#128540;&#128540;&#128540;
T1260,21320,3,0,1,2,2,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/m9wYnrLtWz"
T1261,21351,6,0,6,0,1,Smh ma niggah
T1262,21379,3,0,3,0,1,"So I had to spray this huge ass wasp nest outside my backdoor. Maaan, them bitches were mad as fuck!!"
T1263,21382,3,0,3,0,1,"So I seen this sweater , its flashy. I wanna get it. I gotta get it. It say ""my boyfriend is my bitch, with some puppies"" &#128514;&#128514;&#128514;"
T1264,21391,3,0,3,0,1,So at work today I got called a cracker ass bitch. Lol
T1265,21416,3,1,0,2,2,So much more going on but hypocrisy doesn't sit well with me. My redneck family from central Illinois more black then Bieber!
T1266,21420,3,1,2,0,1,So my dumb ass screams fuck the redskins in this big ass echo filled parking garage
T1267,21440,3,0,2,1,1,"So was chris brown talking bout hisself when he said ""these hoes ain't loyal ?"""
T1268,21490,3,0,3,0,1,Some of the ice melted in my car cause the dumb fuck at 7/11 decided he wanted to strike up a conversation wit a fat ugly bitch smfh
T1269,21509,3,2,1,0,0,"Somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall"
T1270,21512,3,1,2,0,1,"Somebody tell these nigggas I'ma keep fuckin they hoes, I'ma keep rockin these shows"
T1271,21518,3,0,2,1,1,Someone came up &amp; told me that I pulled hoes today. I was pissed just because thats so fucking false that its sad.
T1272,21520,3,1,2,0,1,Someone needs to get this boring Nike fag off the stage.
T1273,21538,3,0,0,3,2,"Sometimes I wish I had a cute pet monkey, but then I remember it would probably defecate everywhere, beat me up, and destroy my house."
T1274,21544,3,0,3,0,1,Sometimes you gotta block a bitch because damn they annoying
T1275,21549,4,0,3,1,1,Son of a bitch I can't wait till baseball is back. #AmericasPastTime
T1276,21558,3,0,3,0,1,Sooooooo true but I'm the pussy monsta http://t.co/2vhaCeQ4
T1277,21561,3,1,2,0,1,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.
T1278,21572,3,2,1,0,0,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.
T1279,21579,3,1,2,0,1,Speaking of. RT @KingHorseDick: A lot of them backpage hoes don't like fucking black guys so I never went thru with it
T1280,21593,3,0,3,0,1,Stafford you pussy
T1281,21624,3,0,3,0,1,"Stomach is hurting, I'm starving for some early morning pussy. &#128527;&#128527;"
T1282,21642,3,1,2,0,1,Strapped up fasho cause Iont trust no hoe
T1283,21649,3,0,0,3,2,"Study by Center for Biological Diversity called (taxpayer funded) Ivanpah a &#8220;mega-trap&#8221;-will kill 28,000 birds year. http://t.co/xPXEhne29E"
T1284,21650,3,0,3,0,1,Studying for this bio test like a hoe &#128554;
T1285,21679,3,0,1,2,2,Suddenlink is trash. Y'all know how important Bubble Guppies is to our day?
T1286,21688,3,0,3,0,1,Sup bitches
T1287,21709,3,0,0,3,2,Sweet! Just found that box of Twinkies I bought last year for $225.00! I bet its at least tripled by now! Such a no-brainer buy!
T1288,21725,3,2,1,0,0,TRUST ME when I say that #JesusChrist would be KILLING #faggots if he came back to life in today's day and age&gt; #Spartacus #Rome
T1289,21747,3,0,3,0,1,"Tarantulas are dope but the spiders that are small n can kill you.. Fuck dat RT @BkRaised718: Spiders arent scary, sheesh y&#8217;all some pussies"
T1290,21748,3,0,0,3,2,Taria the filterless sis.dari the angelic sis.im the big bro lol and jigg lil bro&#128553;
T1291,21760,3,0,3,0,1,Technically all the niggas that touched her raped her an when she see she trendin on this bitch she callin the cops lmao
T1292,21767,3,0,3,0,1,Tell me that that pussy is mineeeee
T1293,21774,3,0,2,1,1,"Tell your bae ""ho tre testicoli"" it means ""I love your eyes"" in Italian"
T1294,21784,3,0,3,0,1,Text your bitch some lyrics from that new Ty Dolla $ign tape before she wake up so she'll nag you a little less today
T1295,21797,3,0,0,3,2,"Thanks Charlie, have a great evening @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74"
T1296,21810,3,0,3,0,1,"That annoying moment when you have to keep removing your headphones because someone keeps talking to you.. Like move, bitch.."
T1297,21814,3,0,3,0,1,That awkward moment when #IGotDrunkAnd you're still an ugly hoe
T1298,21825,3,0,3,0,1,That bitch can't touch me
T1299,21835,3,0,3,0,1,That bitch is hella cranky today. Someone hand her a joint.
T1300,21845,3,0,3,0,1,That bitch.
T1301,21848,3,0,0,3,2,That crow has socks
T1302,21876,3,0,3,0,1,That niggah is me lol TMLT &#128514;&#128514;&#128514;
T1303,21880,3,0,3,0,1,That one drunk white bitch that always instigate problems involving at least one.black dude then crys afterwards when someone gets hurt
T1304,21884,3,0,3,0,1,That pussy came gift wrapped
T1305,21930,3,0,3,0,1,"That's your bitch, why she acting like she need a man?"
T1306,21944,3,0,1,2,2,The #teabagger #freemarket really doing wonders in #Bangladesh these last couple of days. #tcot #p2 #teaparty #randpaul
T1307,21958,3,0,1,2,2,"The KFAN mock draft continues, Cleveland is ""on the clock"". Paul Allen has the Vikings 8th pick. I am going with Def back, Justin Gilbert"
T1308,21967,3,0,0,3,2,The Republican Lt Governor of Missouri says he's sorry he called LAW Anglo-American Law. Racist Pig That he is...
T1309,21969,3,0,1,2,2,The Saints are pure trash lol smh
T1310,21971,3,1,2,0,1,The Steelers new uniforms look like homosexual bumblebees. #wtf?
T1311,21980,3,0,0,3,2,"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland http://t.co/cyi6xSvn97"
T1312,22001,3,2,1,0,0,The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl
T1313,22039,3,0,3,0,1,The left tho RT @BelloDisastro_: &#8220;@DJZeeti: twitpic a selfie with a bad bitch&#8221; &#127851;&#127851;&#127851; http://t.co/9X0CkRTgVr
T1314,22049,7,3,4,0,1,The movie #abouttime a hard ass chick flick. This nigga goes back in time if he but too quick n fucks the bitch over n over lol
T1315,22050,3,0,3,0,1,The music stop playing and all you hear is fuck you bitch I'll Spit on you &#128514;&#128514;
T1316,22069,3,0,3,0,1,The question alone &#128553;&#128514;&#128514;RT @KfromtheG: What city got the most bitches with gold teeth?
T1317,22071,3,0,0,3,2,The redskins just begging to lose this game smh
T1318,22083,3,2,1,0,0,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now
T1319,22089,3,0,3,0,1,The undesirables RT @KingHorseDick: @viaNAWF &#128557;&#128557;&#128557;&#128557;&#128557; these bitches big bruh
T1320,22095,3,0,3,0,1,The weeknd is why bitches love dark skin fellas now.
T1321,22104,3,0,0,3,2,Their gotta be a loaded lux vs Murda mook 3
T1322,22125,3,0,3,0,1,Then I hit that bitch like a free throw !
T1323,22159,3,0,3,0,1,"There's dudes on twitter who have no respect for their dick.You know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis?"
T1324,22181,3,0,3,0,1,These bitches boringgggg
T1325,22189,3,0,3,0,1,"These bitches gotta realize that ""their nigga"" WANTS ME &#128514; if he doesn't now he did several occasions before &#128564;"
T1326,22208,3,0,3,0,1,These bitches want the next best thing
T1327,22217,3,0,3,0,1,These customers are fucking crazy this bitch said God will smite me because her dumbass locked herself out of her account.
T1328,22224,3,0,3,0,1,These hoe ass niccas talkn shyt about a nicca make a nicca wanna go and snatch the bitch up outta nicca
T1329,22307,3,0,3,0,1,These nigs like saying they miss the old vice
T1330,22382,3,1,2,0,1,"This Amish bitch was rockin Gucci and her man was smokin a e-cig. Smh fake ass ""Amish"" ass bish!"
T1331,22407,3,0,3,0,1,This bitch always got shit to say about what other people like
T1332,22419,3,0,3,0,1,This bitch crazy
T1333,22424,3,0,3,0,1,This bitch gone ask is we closed &#128530;I said Naw we just ain't pay the lightbill this month YEA BITCH WE CLOSED!! Get TF out
T1334,22429,6,0,6,0,1,This bitch has two jobs and is starting school on the 26th. #fuckwhatyouheard
T1335,22434,3,0,3,0,1,This bitch is crying http://t.co/Js8uldDzNl
T1336,22447,3,0,3,0,1,This bitch just chillin http://t.co/lp9Xd7qRzP
T1337,22480,3,0,3,0,1,This bitch took her damn eye out like it was a contact! &#128561;&#128547;
T1338,22483,3,0,3,0,1,This bitch tweets been on point the few minutes I been on.
T1339,22484,3,0,3,0,1,"This bitch wanna smoke all of my weed,"
T1340,22502,3,0,3,0,1,This fat bitch turnt for some ice cream not gon lie I would be too https://t.co/E6FIiSiizW
T1341,22529,3,0,3,0,1,This how most of yall side hoes gone look on valentines day!! Lol http://t.co/SJmjiysthI
T1342,22540,3,0,3,0,1,This is great RT @AmPowerBlog loser &amp; coward @MikePrysner grabbed my iPhone and threw it in the street. He's a pussy. http://t.co/CVUbLNgXKj
T1343,22563,3,0,3,0,1,This man Wimp gotta be drunk he know damn well he dont fw no hoes!! &#128514;&#128557;
T1344,22579,3,2,1,0,0,This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol
T1345,22601,3,0,2,1,1,This pussy dryer than yours... RT @LoyalLamb85: Drier vs. Dryer :(
T1346,22617,3,1,2,0,1,This subway worker is being a major bitch to a soldier. come on show some respect
T1347,22623,3,0,0,3,2,This waiting thing is for the birds...
T1348,22661,3,0,3,0,1,Time hop makes me realize how much off a faggot I was lol
T1349,22667,3,0,3,0,1,Tired of hoes man
T1350,22669,3,0,3,0,1,Tired of these hoes breathing my air.
T1351,22676,3,0,3,0,1,To many dumb hoes in milwaukee
T1352,22677,3,0,3,0,1,To many niggas and not enough hoes and most of you niggas acting like hoes
T1353,22687,3,0,2,1,1,Told da nicca str8 up to his face whateva he got goin on I Want In..Guess he felt some type of way bout it
T1354,22707,3,0,3,0,1,Too many bad bitches last night
T1355,22710,3,0,3,0,1,Too many pretty bitches got the sore throat voice.Mostly red bones. #TurnOff
T1356,22719,3,0,3,0,1,Top knotch hoes get the most not the lesser
T1357,22749,3,0,3,0,1,Truuuuuuuuuuu facts both then niggaz is pussy nd I'll tag em both @meekmill nd cassidy r/p by my nigga let http://t.co/NhYODSpP
T1358,22750,3,0,0,3,2,Try Rex's NEW water roasted tomato/potato sawdust crackers! Loaded with enough sodium as to make Lots wife look unsavory! Only 22.99 a box!
T1359,22763,3,0,3,0,1,"Turn the entire fuck up, hoes!!!!"
T1360,22785,3,0,3,0,1,Two foreign hoes Iont like the basic
T1361,22795,3,0,2,1,1,Type of nicca owe yu money but still ask you to go n on a blunt
T1362,22808,3,0,3,0,1,U ever seen a bitch talk shit about another bitch then U see them hanging together?
T1363,22829,3,0,3,0,1,U wont see me sober less i got court Mary the best bitch in life
T1364,22883,3,1,2,0,1,VP Joe the Dildo still wants your guns. Hey Joe. FU. Oath breaking prick needs to be routed out. Hows it feel to be honkey whippin boy?
T1365,22889,3,0,3,0,1,Vegas in 4 days bitches.
T1366,22921,3,0,3,0,1,Waddup bitch I gotta get tf outta this town tonite http://t.co/fDc54X3cB0
T1367,22923,3,1,2,0,1,Wait What?! &#128557;&#128557;&#128564;&#128564;&#8220;@TaeCocky: You a faggot if you wear a seat beat&#8221;
T1368,22940,3,1,2,0,1,Walk out that bitch like RT @MKellyRedmen25: Just murdered that test! http://t.co/XYiVSRbsop
T1369,22945,6,0,6,0,1,Wallah does this dumb bitch dream about the fucking lottery to wake up this early and play fuck you hoe.
T1370,22947,3,0,3,0,1,Want some cheese with that whine bitch ?!
T1371,22955,6,0,5,1,1,Wash up hoe
T1372,23018,3,0,1,2,2,We're going to make the school look so redneck tomorrow.
T1373,23025,3,0,3,0,1,Weird ass bitches
T1374,23026,3,0,0,3,2,Weird frosted colored lipgloss is weird...
T1375,23048,3,0,3,0,1,Welp imma hoe again :/ RT @Gladvillian: She a hoe if she likes chocolate.
T1376,23054,3,0,0,3,2,Western Jihadi fanboys use of language: peppering sentences with Arabic words to sound knowledgeable - #Comical http://t.co/G2rca1XGh7
T1377,23067,3,0,3,0,1,"What a pussy so you can sub-tweet about me, then unfollow, but can't even reply and try to understand my point? Yeah and I'm the idiot."
T1378,23093,6,0,6,0,1,What now bitch I've got you're girlfriend @owne1235 http://t.co/cydgooP9YZ
T1379,23109,3,0,2,1,1,What was that knob to get shit back in focus when it started getting fuzzy?
T1380,23119,3,2,1,0,0,What's so good about Prom? All I see is another faggot ass High School dance.
T1381,23134,3,0,3,0,1,"When Chief Keef said ""I aint done turning up bitch!"" http://t.co/bx2mXV2osO"
T1382,23156,3,0,2,1,1,When a hoe go back to her roots
T1383,23158,3,1,2,0,1,When a niggah think he gon come in-between me and my bestf &#128514;&#128514;&#128514;&#128514; I'll fuck you and her up &#128514;&#128076;
T1384,23170,3,1,0,2,2,When did Miley turn ghetto?
T1385,23200,3,1,2,0,1,When niggas say they like Latinas they don't mean you fat bitches that smell like fajitas
T1386,23256,3,0,3,0,1,Where the fair and reasonable women at? Not these self righteous I deserve the world without working for it Cuz I got a pussy bitches.
T1387,23261,3,0,2,1,1,Where this hoe Benga at
T1388,23273,3,0,0,3,2,"Whipped cream &#9829;,&#9829; #endlesslove"
T1389,23315,3,0,0,3,2,"Whoo? A new attraction in Virginia City, birds of prey. Meet this owl famous for his role in Harry Potter. http://t.co/1NFSh5sCcR"
T1390,23331,3,0,3,0,1,"Why beg for nudes when you could fuck that bitch and make a video. Staring yourself and you get some booty, win win."
T1391,23336,3,0,0,3,2,Why can't I have colored eyes like my siblings &#128557;&#128557;
T1392,23397,3,0,3,0,1,Why you let these hoes tear what we had apart you shud be beware beware
T1393,23407,3,0,0,3,2,Will be interesting to watch how Interlagos grips in this weekend. F1 cars basically the guinea pigs for WEC later this month.
T1394,23434,3,0,3,0,1,Wiz lost his bitch to this nigga ain't no weed in the world strong enough to help him get over that http://t.co/L2xzrUqwkP
T1395,23448,3,1,2,0,1,"Women want a Best Man Holiday type of nigga meanwhile you have mad THOT pics on ya gram talking about ""this could be us"" bitch die"
T1396,23450,3,0,0,3,2,"Won't catch me sneak dissing, thats fo the birds."
T1397,23451,3,0,3,0,1,Won't step dad me hoe. Lol
T1398,23457,3,0,3,0,1,Word... But what r Dms? RT @BakeGriffin A twitter crush is some bitch shit. Man up &amp; enter her Dm's bruh
T1399,23474,6,1,5,0,1,Wow fucken Bradley sucks ass. And his coach said this niggah can play for Barcelona hahahahahaha
T1400,23496,3,0,3,0,1,Y u a bitch doe?
T1401,23518,3,0,3,0,1,"Y'all hoes don't need a valentine , Y'all need Jesus"
T1402,23524,3,0,3,0,1,Y'all lonely ass bitches sure do give out a lot of relationship advice....
T1403,23544,3,0,3,0,1,Ya bitch got my dirty pistol in her crib uoeno it
T1404,23547,3,0,3,0,1,Ya bitches dumb as fuck for the felon.
T1405,23563,3,1,2,0,1,Yall bitches only muslim when yall hair fucked up ctfu stop that youngs!!
T1406,23571,3,0,0,3,2,Yall know Skip Bayless is about to slit his wrists over Romo! Lol
T1407,23587,3,0,0,3,2,Yanks won't make the playoffs but we ain't in the AL basement. That's the Red Sox position:http://t.co/f7HXNDz1hy&#8221;
T1408,23596,3,0,3,0,1,Yea I see ya hoe
T1409,23608,3,1,2,0,1,Yeah Chris Brown definitely the realest waffle cone colored nigga of all time for that no bullshit song b that's exactly how I be feelin
T1410,23615,6,0,6,0,1,Yeah hoe
T1411,23653,3,1,2,0,1,Yo @KayciMalynn I miss you. Ya cunt.
T1412,23696,3,0,3,0,1,You a bitch
T1413,23705,3,0,3,0,1,You a hoe if you take a taxi to the club
T1414,23709,3,1,2,0,1,You a pussy hoe until you give me pussy hoe
T1415,23711,3,1,2,0,1,You a shoulda coulda woulda ass niggah Ima wish a niggah would ona hood ass niggah
T1416,23735,3,0,3,0,1,You at the club EVERY week bitch get a life
T1417,23794,6,0,6,0,1,"You girls be 13 talking about ""I hate sleeping alone"" .. Well bitch you better buy a damn teddy bear."
T1418,23810,3,1,2,0,1,You guys are all faggots.
T1419,23812,3,3,0,0,0,You have my word we will RT @JRwrz: @Thotcho beat those fucking faggots pls
T1420,23816,3,0,2,1,1,You hoes are in for a pleasant surprise &#128540;&#128527;
T1421,23842,3,0,3,0,1,You know these hoes wishy washy !
T1422,23849,3,0,0,3,2,"You know you are in the ghetto when you see streets named Martin Luther King Jr &amp; LittleJohn. 
#halp"
T1423,23857,3,1,2,0,1,You little dumb ass bitch I dont fuck with you!
T1424,23867,3,0,3,0,1,You need a muzzle for your horse face bitch.
T1425,23898,3,0,3,0,1,You say you gotta new bitch?
T1426,23900,3,0,3,0,1,You scum bro RT @HURRICANESENSEI: When tha pussy was trash but she still txt yu... http://t.co/5tasiq5YO8 my life ain't shit
T1427,23905,3,0,3,0,1,You selfish bitch... I bet you love running.. I sure do.
T1428,23907,3,1,2,0,1,You should have to be over 6 foot and 220 lbs to buy a truck. We know most of you get em cause you're scrawny country pussies.
T1429,23935,6,0,6,0,1,You will never get a &#128141;&#128142; if you don't know how to cook &#127831;&#127830;&#127837;&#127844;&#127835;&#127829; for ya man fr atleast not from a nigga like me. Slackin ass bitches
T1430,23992,3,0,3,0,1,Your girls pussy smells like sour cream and onions
T1431,23998,3,0,3,0,1,Your pussy hella tight. Took me an hour to slide in that mothafucka &#8220;@flaidfirnruht: &#8220;@07Cannon: Quote and I'll compliment you&#8221;&#8221;
T1432,24010,3,0,3,0,1,"Yup, I officially do not like you. You are a needy greedy bitch who needs to have it your way."
T1433,24020,3,0,3,0,1,"a bitch can have two black eyes, bloody lip, scalp bleeding, bruises, and a broken arm and still be like ""but i love him!"" lmao"
T1434,24025,3,0,3,0,1,add me on snapchat bitches @ erinblair
T1435,24027,3,0,0,3,2,"after the steelers lost the superbowl i loaded up the black and yellow gmix on my moms computer, i think the youtube page is still open"
T1436,24030,3,0,3,0,1,ahaha pussy is king
T1437,24039,6,0,4,2,1,aint nuthin retarded bout Gucci but this gold rolex
T1438,24048,3,0,3,0,1,"all the money n the pussy I want, I need that there"
T1439,24051,3,0,3,0,1,"all these bad bitches, man they want the ____"
T1440,24061,3,0,3,0,1,"always okay to bring your ho to the barbershop though, they usually cool af"
T1441,24120,4,0,4,0,1,"bitch get out cha, bitch get out cha, bitch get out cha feelings.&#128079;&#127926; RT @bitemy_jordans: In my feelings... wtf"
T1442,24144,3,0,3,0,1,bitch you guessin
T1443,24173,3,0,3,0,1,bitches tryna be down but I ain't for that relationship life right now.
T1444,24181,3,0,3,0,1,"bout to get some twitter bitches, my twitter fame raising dawg #GETWITME"
T1445,24183,3,0,2,1,1,"brb, skipping out of a b-ball game with Obama to whoop @ThatAngryNigga's hoe ass."
T1446,24190,3,0,3,0,1,"but i do know one thing though, bitches they come they go, Saturday through Sunday monday, monday through sunday yooooo #superman"
T1447,24200,3,0,3,0,1,cant hate onna bitch getting paid for what she got
T1448,24232,3,0,1,2,2,damn lol RT @GlobalGrindNews: Janay Rice speaks on the domestic violence costume that mocks her marriage http://t.co/n6ucidNUuU
T1449,24240,3,0,3,0,1,deal with you bitches when I feel like it
T1450,24266,3,0,3,0,1,"don't look at me like I've got a banana in my hand, you fucking monkey."
T1451,24282,3,0,3,0,1,eagles are fucking cunts http://t.co/nK2CO0snNv
T1452,24307,3,0,1,2,2,f u tumblr bc my blog is black &amp; white but there's so many great colored things I could reblog fml
T1453,24362,6,1,5,0,1,"got a death wish against like 675 cunts, I'm just no a happy man #fuckittt"
T1454,24382,3,0,3,0,1,ha fucking twat. go cry about mommy some more
T1455,24394,3,2,1,0,0,harm this pussy instead RT @ABC7: missing 26-yr-old USC medical student last seen Tuesday May harm himself http://t.co/evU04p6SUR
T1456,24399,3,0,3,0,1,having one of those days where a pimp wants to unfollow every bitch in a 30 mile radius on IG that won't let me beat
T1457,24404,3,0,0,3,2,he's making fun of me cause I'm worried about the bird and he saying he's not surprised because I don't like splitting poles lol ugh jerk
T1458,24407,3,0,3,0,1,hell yeah I'm being a pussy cat today.. don't forget a sexy one
T1459,24415,3,0,3,0,1,hey shawnda.. I'm rich bitch!!
T1460,24479,3,2,1,0,0,i hate hoes.
T1461,24510,3,0,2,1,1,i want a dyke clique
T1462,24523,6,0,6,0,1,i'd rather sit alone than fuck w/ iffy bitches.
T1463,24526,3,0,3,0,1,"i'm sorry i called you a gap-toothed bitch, its not your fault you're so gap-toothed"
T1464,24542,3,0,1,2,2,"if ice jj fish gets all these looks , who really trash me or him"
